TrialNumber,Eccentricity,ReactionTime_s_
1,-10,0.371824456
2,-40,0.429288965
3,0,0.468201352
4,-30,0.343164418
5,-10,0.343217809
6,-30,0.323419435
7,0,0.413760942
8,-10,0.428649387
9,-30,0.406444699
10,-10,0.321089171
11,-30,0.328265763
12,0,0.324863463
13,-10,0.446225833
14,-20,0.323903097
15,0,0.342191637
16,-20,0.411662607
17,0,0.344138419
18,-20,0.381704519
19,-10,0.429662006
20,-20,0.321022488
21,-40,0.326594928
22,0,0.3117215
23,-40,0.545302253
24,-10,0.360968896
25,-20,0.334468925
26,-30,0.405984422
27,-20,0.352737971
28,-30,0.344259861
29,-40,0.441873007
30,-30,0.384505522
31,-30,0.423728963
32,-20,0.357114636
33,-10,0.478955096
34,-10,0.32844508
35,-20,0.377290223
36,-40,0.376555002
37,-40,0.372343721
38,-40,0.489099796
39,-10,0.365096259
40,-40,0.433027156
41,-20,0.462004102
42,0,0.325069082
43,-40,0.465681974
44,0,0.344449322
45,-30,0.371981887
46,-20,0.395869689
47,-30,0.475162171
48,0,0.341099348
49,-40,0.435980002
50,0,0.386668905
51,40,0.418073761
52,0,0.350619852
53,20,0.326169341
54,30,0.364009657
55,0,0.331516569
56,20,0.450669436
57,10,0.34993336
58,20,0.296892739
59,20,0.399436577
60,30,0.466294393
61,40,0.347240842
62,10,0.35250008
63,40,0.765362824
64,10,0.332474496
65,30,0.401604694
66,0,0.366244977
67,40,0.514678576
68,10,0.328949702
69,30,0.386157934
70,10,0.32242728
71,30,0.394010886
72,20,0.36022828
73,30,0.498582535
74,40,0.486670317
75,10,0.40744327
76,20,0.390616105
77,30,0.449930535
78,10,0.405895268
79,10,0.387540685
80,40,0.633535828
81,20,0.546606176
82,0,0.573354034
83,40,0.472701328
84,0,0.346929257
85,10,0.412299982
86,30,0.439673713
87,20,0.525820312
88,20,0.390644318
89,40,0.677504114
90,30,0.500265501
91,20,0.422103589
92,30,0.423043177
93,0,0.390549281
94,40,0.42724415
95,0,0.312202338
96,0,0.32869733
97,40,0.467696128
98,0,0.354490669
99,10,0.396708223
100,0,0.324511332
