TrialNumber,Eccentricity,ReactionTime_s_
1,40,0.2581355
2,-30,0.2968566
3,10,0.2589695
4,-40,0.2739702
5,30,0.249248
6,40,0.2549567
7,-20,0.2426697
8,-30,0.3003927
9,0,0.2635893
10,-30,0.2727236
11,20,0.2215223
12,20,0.2165013
13,0,0.1886138
14,-20,0.2202905
15,20,0.2595305
16,10,0.250016
17,-20,0.2270854
18,-20,0.2582809
19,0,0.2359907
20,0,-0.0204955
21,10,0.2441542
22,40,0.2335414
23,30,0.2419114
24,30,0.0512254
25,40,0.2814499
26,-20,0.2377003
27,0,0.238024
28,10,0.2589237
29,-10,0.230696
30,30,0.2365779
31,30,0.2466093
32,20,0.1347078
33,-20,0.1625247
34,20,0.0991608
35,20,0.1416743
36,0,0.2326264
37,10,0.3193268
38,0,0.2295189
39,-10,0.2577733
40,-10,0.226814
41,30,0.2341681
42,0,0.255754
43,-30,-0.0141519
44,-10,0.2590046
45,0,0.1261024
46,-20,0.2727197
47,40,0.2902995
48,-20,0.2826242
49,0,0.2318094
50,-40,0.180131
51,30,0.2393352
52,-20,0.2420614
53,-30,0.2555733
54,-40,0.3224738
55,-40,0.2734314
56,0,0.2517467
57,40,0.2239583
58,-40,0.2672999
59,-40,0.2646608
60,0,0.239546
61,0,0.2945654
62,-40,0.2978986
63,-30,0.2784225
64,10,0.242633
65,-20,0.3029213
66,10,0.2974588
67,30,0.3294733
68,10,0.2823468
69,10,0.2352862
70,40,0.2912138
71,-30,0.2899366
72,-40,0.2625089
73,40,0.2714891
74,0,0.2997533
75,20,0.4299082
76,20,0.3283071
77,-10,0.2834744
78,0,0.2608336
79,0,0.3804021
80,-40,0.4753557
81,30,0.4167854
82,-40,0.3787074
83,-10,0.2596081
84,0,0.277961
85,-30,0.4802344
86,0,0.269607
87,20,0.2343248
88,-30,0.2706076
89,-10,0.0965557
90,0,0.2257882
91,0,0.2102512
92,40,0.2304078
93,-10,0.2491922
94,10,0.2606181
95,-10,0.2417118
96,-10,0.2599484
97,-30,0.3126802
98,30,0.2429083
99,20,0.2592769
100,40,0.2743457
