TrialNumber,Eccentricity,ReactionTime_s_
1,30,0.234619
2,0,0.3537024
3,40,0.3411783
4,30,0.2454881
5,0,0.2815866
6,20,0.2669891
7,40,0.3175355
8,10,0.2636329
9,30,0.5163312
10,0,0.3034577
11,20,0.2821979
12,30,0.2638875
13,10,0.2121953
14,10,0.2387807
15,10,0.2394302
16,0,0.2759813
17,20,0.2205816
18,30,0.2761511
19,40,0.2782017
20,10,0.2568438
21,20,0.2376797
22,40,0.2754169
23,0,0.2589866
24,20,0.2327491
25,30,0.2387901
26,0,0.2801445
27,30,0.2327535
28,40,0.2587307
29,0,0.26284
30,40,0.2619992
31,10,0.3685528
32,20,0.2298478
33,40,0.2646023
34,20,0.2779516
35,40,0.2695464
36,30,0.300632
37,20,0.2633195
38,20,0.2850218
39,0,0.3086347
40,30,0.2797269
41,10,0.2449651
42,10,0.2746238
43,30,0.2491219
44,10,0.3888826
45,40,0.2613367
46,40,0.3046154
47,20,0.2881385
48,10,0.2380811
49,0,0.264981
50,0,0.2679191
51,-20,0.2707287
52,-30,0.2473007
53,-10,0.281417
54,-10,0.2616874
55,-40,0.3200317
56,-10,0.2099497
57,-40,0.2494742
58,-30,0.2912736
59,-20,0.2206852
60,-10,0.2683499
61,-10,0.2211891
62,-40,0.2251904
63,0,0.2038977
64,-30,0.1897946
65,-30,0.2437298
66,-30,0.2311534
67,0,0.3770695
68,0,0.3059561
69,-20,0.2383865
70,-20,0.2141031
71,-20,0.2717173
72,-40,0.2306537
73,0,0.2850792
74,0,0.2867088
75,-10,0.2781212
76,0,0.3393362
77,-20,0.2474045
78,-10,0.1876804
79,-30,0.288186
80,-10,0.2582341
81,-10,0.2302212
82,-30,0.291009
83,-30,0.2515112
84,-20,0.231061
85,-20,0.2966988
86,-40,0.2343764
87,-40,0.24989
88,-40,0.2514543
89,-30,0.2226286
90,-30,0.2725938
91,-40,0.2772625
92,0,0.3319033
93,0,0.3041657
94,-40,0.2263662
95,-20,0.2569783
96,0,0.2728245
97,0,0.2631385
98,-40,0.2115214
99,-10,0.2435486
100,-20,0.2388766
