TrialNumber,Eccentricity,ReactionTime_s_
1,-40,0.1944557
2,0,0.1744845
3,40,0.1971008
4,20,0.2267517
5,20,0.1429817
6,10,0.1449613
7,30,0.160076
8,-20,0.1404226
9,30,0.1808679
10,-40,0.2000764
11,-30,0.1746183
12,30,0.2839175
13,0,0.1547476
14,30,0.1812877
15,-40,0.182993
16,-20,0.1899023
17,-40,0.1618428
18,0,0.2557083
19,-20,0.1700215
20,-20,0.1708931
21,40,0.1228235
22,0,0.1407816
23,-30,0.1208086
24,-30,0.1955783
25,0,0.1738222
26,0,0.2108822
27,10,0.1801239
28,0,0.1743101
29,40,0.1707077
30,40,0.1919133
31,-10,0.1781577
32,40,0.2300515
33,0,0.2624363
34,10,0.2764955
35,20,0.1901365
36,-30,0.2436448
37,-40,0.2771885
38,40,0.1817115
39,-30,0.2711743
40,40,0.3180535
41,-10,0.2124499
42,40,0.0517016
43,0,0.2073342
44,-40,0.2896139
45,-40,0.2375938
46,-10,0.2543777
47,0,0.2222035
48,20,0.2366619
49,-20,0.2467126
50,20,0.2517551
51,-30,0.1825313
52,-10,0.2080402
53,0,0.2316997
54,10,0.2119846
55,30,0.1550885
56,30,0.1812631
57,10,0.2384724
58,0,0.2327549
59,0,0.1649404
60,30,0.2136912
61,-30,0.2478273
62,20,0.2501626
63,20,0.2321498
64,-10,0.2274038
65,30,0.2386862
66,-30,0.2828145
67,20,0.1881144
68,20,0.1371621
69,0,0.251498
70,-20,0.2274792
71,-30,0.177461
72,20,0.2209273
73,-40,0.1463154
74,-10,0.1647326
75,-10,0.239679
76,10,0.2891182
77,-20,0.1747662
78,0,0.2906252
79,30,0.2666772
80,-20,0.2717634
81,10,0.22043
82,-40,0.2688068
83,30,0.2028326
84,0,0.2467492
85,-10,0.1958036
86,40,0.2195993
87,-20,0.2398608
88,-40,0.2046338
89,10,0.2328971
90,-10,0.2266712
91,0,0.1718291
92,-10,0.1812693
93,0,0.2714097
94,10,0.2577708
95,40,0.2344849
96,-20,0.1768771
97,10,0.2780395
98,0,0.2502148
99,-30,0.2711514
100,0,0.1605297
