TrialNumber,Eccentricity,ReactionTime_s_
1,20,0.3149826
2,40,0.3146399
3,40,0.3914574
4,40,0.5770951
5,10,0.4558679
6,0,0.438377
7,40,0.4926347
8,0,0.3961588
9,0,0.5088425
10,0,0.4372775
11,0,0.4268119
12,30,0.6192451
13,0,0.4217847
14,40,0.4465286
15,0,0.4533013
16,10,0.370977
17,30,0.4560284
18,20,0.3920946
19,20,0.4764546
20,30,0.4332175
21,10,0.4279337
22,40,0.4079789
23,20,0.4551542
24,30,0.4018072
25,20,0.4483543
26,30,0.4483553
27,40,0.585658
28,10,0.4499216
29,40,0.481967
30,30,0.4671102
31,20,0.406371
32,0,0.4492571
33,20,0.4600833
34,30,0.4063109
35,30,0.456087
36,20,0.451526
37,20,0.4105547
38,10,0.3938259
39,10,0.3667053
40,10,0.3719999
41,0,0.3531482
42,40,0.4956662
43,30,0.4307394
44,10,0.3849762
45,20,0.4316106
46,0,0.4325645
47,10,0.3651556
48,40,0.4935784
49,10,0.4467914
50,30,0.4387709
51,-10,0.3391701
52,0,0.3689925
53,-20,0.3973053
54,-30,0.3964623
55,-20,0.5663683
56,-40,0.4783262
57,-20,0.4679301
58,-30,0.3228575
59,-20,0.3788232
60,-40,0.4145982
61,0,0.3823071
62,-10,0.3974832
63,-30,0.3985783
64,-20,0.4972752
65,-20,0.3009811
66,0,0.3859706
67,-30,0.475101
68,-10,0.3629672
69,0,0.4327926
70,-40,0.4275537
71,-20,0.389198
72,0,0.5072304
73,-40,0.4955846
74,-40,0.5029564
75,0,0.3387263
76,-40,0.4424243
77,-20,0.3926441
78,0,0.335977
79,-30,0.4388785
80,-10,0.4517888
81,-30,0.5037762
82,-10,0.4222576
83,-20,0.4545597
84,0,0.5219372
85,-30,0.452434
86,-40,0.3879874
87,-10,0.3745722
88,-40,0.4228858
89,-10,0.2800877
90,-30,0.5344519
91,-40,0.4114372
92,-20,0.4207844
93,-30,0.3912575
94,-10,0.3976073
95,-10,0.3761308
96,-30,0.3954121
97,-10,0.4464866
98,-40,0.6606041
99,0,0.3686607
100,0,0.3113329
