TrialNumber,Eccentricity,ReactionTime_s_
1,20,0.3541408
2,40,0.4560693
3,0,0.3594889
4,-30,0.3538264
5,-40,0.5673985
6,0,0.323145
7,0,0.3400845
8,0,0.357245
9,30,0.4238463
10,30,0.3710702
11,30,0.3761302
12,20,0.3189456
13,40,0.3338611
14,10,0.3429579
15,-10,0.4226941
16,20,0.2926255
17,-30,0.3367384
18,-10,0.3446378
19,-20,0.2754227
20,0,0.3216415
21,-20,0.3321678
22,-30,0.3590771
23,-40,0.4102716
24,-40,0.5974335
25,-10,0.3879375
26,20,0.3244243
27,-10,0.3657358
28,10,0.3731162
29,40,0.4296227
30,20,0.3359861
31,-30,0.4189831
32,0,0.3691146
33,0,0.3654448
34,40,0.3315026
35,30,0.2447841
36,-10,0.3570018
37,30,0.4382052
38,10,0.3457406
39,0,0.3431752
40,0,0.3682532
41,0,0.3328479
42,-10,0.3939321
43,10,0.3074917
44,-40,0.3730628
45,-30,0.4028802
46,-10,0.3847601
47,40,0.4629188
48,-30,0.3724846
49,20,0.3365154
50,10,0.3483855
51,20,0.3164821
52,20,0.3499619
53,-20,0.3206628
54,10,0.3315645
55,10,0.3608638
56,-10,0.3520584
57,0,0.3095025
58,-10,0.4329513
59,-30,0.3616281
60,30,0.3267706
61,-10,0.3786928
62,-40,0.470272
63,10,0.4361347
64,10,0.3632965
65,0,0.3593784
66,-20,0.3812988
67,0,0.3860033
68,0,0.3655675
69,-40,0.388499
70,40,0.4494715
71,-20,0.3902484
72,-20,0.3676661
73,-20,0.3873499
74,20,0.3835283
75,-40,0.4715654
76,0,0.5143956
77,40,0.3952898
78,-30,0.4782718
79,0,0.4165914
80,30,0.4468649
81,30,0.3651904
82,0,0.3598134
83,-20,0.3540005
84,0,0.4135359
85,-40,0.3393799
86,0,0.4037883
87,30,0.3961736
88,30,0.3764086
89,40,0.53633
90,10,0.3907846
91,-40,0.3579743
92,-20,0.3873382
93,-30,0.3593954
94,-20,0.4210765
95,20,0.3772484
96,40,0.5492275
97,0,0.3779635
98,-30,0.4323607
99,40,0.4997594
100,-40,0.490541
