TrialNumber,Eccentricity,ReactionTime_s_
1,0,0.4656584
2,-10,0.5703937
3,-10,0.3909117
4,0,0.4110894
5,-20,0.4304123
6,-30,0.4652381
7,-40,0.5150786
8,0,0.510152
9,-40,0.4890824
10,-40,0.7117056
11,-30,0.5159392
12,0,0.4370108
13,-20,0.4724038
14,-20,0.6670151
15,0,0.4522773
16,-40,0.5615383
17,-20,0.5588689
18,-40,0.4465769
19,-20,0.5795497
20,-40,0.4784974
21,-10,0.4850378
22,-30,0.5427403
23,-10,0.462074
24,-30,0.5815638
25,-30,0.5814328
26,-20,0.5578678
27,-30,0.545529
28,-20,0.6046539
29,-10,0.5573986
30,0,0.4847234
31,0,0.5723416
32,-40,0.4153671
33,-20,0.4706054
34,0,0.4089446
35,-30,0.5255043
36,-10,0.5271328
37,-10,0.4311317
38,-10,0.3648784
39,-30,0.4359929
40,-30,0.5083966
41,-10,0.4260889
42,-20,0.4702704
43,-20,0.5732556
44,0,0.4177678
45,0,0.4238729
46,-10,0.5218718
47,-40,0.418038
48,-30,0.608477
49,-40,0.5939461
50,-40,0.6209042
51,0,0.5377702
52,40,0.5888943
53,20,0.4757303
54,0,0.4013455
55,20,0.4399943
56,10,0.4642536
57,0,0.3927256
58,10,0.4374524
59,30,0.5255894
60,0,0.5126466
61,0,0.4131132
62,10,0.4499476
63,30,0.599327
64,40,0.6051479
65,10,0.4088607
66,10,0.4583803
67,0,0.4505542
68,10,0.46077
69,20,0.4506375
70,30,0.5114733
71,20,0.5082114
72,20,0.6435356
73,40,0.5051248
74,40,0.6595404
75,40,0.6663527
76,20,0.5822925
77,40,0.6550879
78,10,0.5160938
79,30,0.4465854
80,30,0.5998869
81,10,0.4222952
82,20,0.4629454
83,20,0.5502017
84,40,0.429926
85,30,0.5587706
86,40,0.5700832
87,0,0.5993082
88,20,0.4371941
89,10,0.5287025
90,0,0.4630509
91,40,0.7149275
92,30,0.6068116
93,30,0.5795432
94,10,0.4924121
95,30,0.5775216
96,30,0.6285631
97,20,0.5635252
98,0,0.4408218
99,40,0.5835878
100,0,0.4560446
