TrialNumber,Eccentricity,ReactionTime_s_
1,0,0.5162781
2,-20,0.5760501
3,-40,0.4787202
4,-30,0.5611802
5,-10,0.4540887
6,-40,0.5722818
7,-20,0.4465358
8,-30,0.4704022
9,-30,0.5262286
10,-20,0.5659432
11,-20,0.4436883
12,-40,0.4613485
13,-40,0.4754716
14,-10,0.543501
15,-40,0.5813792
16,-30,0.5389716
17,-40,0.4705144
18,0,0.5524282
19,-10,0.6317871
20,-30,0.5027541
21,0,0.4765229
22,-10,0.5861473
23,-10,0.3735826
24,-40,0.6853105
25,0,0.4196097
26,0,0.6671837
27,-20,0.4717075
28,-10,0.5684524
29,-10,0.4838871
30,-30,0.411419
31,-20,0.5168877
32,-20,0.5193446
33,0,0.4830852
34,-30,0.541314
35,0,0.4368095
36,0,0.4717088
37,-20,0.4922589
38,-10,0.4420138
39,-40,0.5495567
40,-30,0.674929
41,-40,0.5988816
42,-40,0.4963975
43,-20,0.5046501
44,0,0.5463243
45,-20,0.5421891
46,-30,0.4719777
47,-30,0.4645434
48,0,0.7659583
49,-10,0.4809762
50,-10,0.587116
51,30,0.5768521
52,0,0.5516287
53,30,0.5732174
54,0,0.4345342
55,30,0.4911147
56,20,0.5465266
57,40,0.4940978
58,40,0.7065914
59,10,0.4755017
60,40,0.6300419
61,10,0.5245261
62,40,0.6284393
63,10,0.5362981
64,0,0.5989056
65,0,0.504895
66,30,0.4896315
67,20,0.4825199
68,30,0.6891129
69,20,0.461771
70,40,0.5118243
71,10,0.362316
72,0,0.4517933
73,30,0.4900361
74,30,0.4872581
75,10,0.4950047
76,20,0.5169985
77,10,0.4872082
78,40,0.5846036
79,0,0.452448
80,10,0.4460854
81,20,0.5675164
82,0,0.459635
83,20,0.4395784
84,0,0.4519946
85,40,0.6576561
86,0,0.5185683
87,10,0.5681547
88,10,0.5648078
89,20,0.619231
90,40,0.5797487
91,20,0.4658177
92,0,0.4839723
93,40,0.5512816
94,30,0.5198573
95,20,0.6177309
96,30,0.387224
97,30,0.5525166
98,10,0.6302544
99,20,0.5091559
100,40,0.6888355
