TrialNumber,Eccentricity,ReactionTime_s_
1,0,0.58591625
2,30,0.502493542
3,40,0.475138542
4,10,0.485406542
5,-40,0.545418416
6,30,0.648220625
7,40,0.457018875
8,-10,0.527786541
9,30,0.6413635
10,-30,0.529923125
11,20,0.5205685
12,10,0.554700916
13,-30,0.501725875
14,10,0.663108833
15,-10,0.604028958
16,0,0.701779583
17,-40,0.639333167
18,-40,0.725393792
19,-20,0.5452085
20,20,0.547107708
21,40,0.634771208
22,-40,0.656020625
23,0,0.622201042
24,0,0.511367625
25,0,0.586671042
26,0,0.495622958
27,-40,0.608069708
28,40,0.580914583
29,0,0.452466917
30,30,0.582336667
31,30,0.447063791
32,-30,0.572620833
33,-20,0.488741041
34,40,0.538399875
35,30,0.560316166
36,0,0.557148166
37,-30,0.509340625
38,10,0.652950667
39,20,0.448309417
40,-20,0.543661125
41,30,0.569695458
42,-20,0.58252975
43,20,0.530185667
44,30,0.503380708
45,10,0.484013208
46,20,0.513442875
47,-20,0.471451541
48,0,0.495169208
49,30,0.642629833
50,10,0.469848375
51,-20,0.469991875
52,-40,0.598433083
53,-10,0.546112208
54,20,0.468144542
55,0,0.43826225
56,-40,0.597102875
57,10,0.467057667
58,-10,0.578563084
59,0,0.627273958
60,-30,0.560220041
61,-30,0.473907292
62,10,0.398427334
63,-10,0.5407185
64,0,0.485830625
65,-30,0.533356584
66,-30,0.456443458
67,40,0.4381615
68,-30,0.566067625
69,20,0.469915625
70,10,0.485564375
71,-10,0.45065
72,-40,0.444803
73,-10,0.547526875
74,10,0.511181875
75,40,0.515020125
76,40,0.502567958
77,0,0.451614583
78,0,0.391900792
79,40,0.595400542
80,20,0.530833417
81,0,0.415849417
82,-20,0.508289875
83,20,0.46242975
84,0,0.388228166
85,-20,0.773701667
86,0,0.48085225
87,30,0.529637875
88,-40,0.707197292
89,-10,0.598572916
90,-20,0.562843
91,-10,0.472245542
92,-40,0.502773792
93,0,0.559085708
94,20,0.653120667
95,0,0.563931042
96,-10,0.493833583
97,0,0.544579083
98,-20,0.544400208
99,40,0.73234625
100,-30,0.502708542
