TrialNumber,Eccentricity,ReactionTime_s_
1,-10,0.466323
2,0,0.4172428
3,-20,0.4984325
4,-40,0.5474179
5,-20,0.362112
6,-40,0.5072226
7,-10,0.414761
8,-30,0.4008233
9,0,0.2471679
10,0,0.3384258
11,-20,0.3928647
12,-40,0.5623852
13,-40,0.4923017
14,-20,0.351357
15,-30,0.4218466
16,0,0.2868229
17,-40,0.5904331
18,-40,0.4241767
19,-10,0.3929774
20,-20,0.3135192
21,-10,0.4579068
22,-40,0.4736609
23,-30,0.5659672
24,-10,0.4323768
25,-30,0.569028
26,-30,0.4571562
27,-30,0.5151282
28,-40,0.487548
29,0,0.3683296
30,-40,0.4880684
31,-30,0.4771004
32,-10,0.577346
33,-20,0.3932262
34,-10,0.2494075
35,-20,0.3401568
36,-30,0.4368875
37,-10,0.2714149
38,0,0.3888426
39,0,0.4024676
40,0,0.353016
41,-40,0.422487
42,-20,0.5249447
43,-10,0.4424168
44,-30,0.4837606
45,0,0.4337676
46,0,0.3122544
47,-20,0.3221554
48,-10,0.3975398
49,-20,0.3959304
50,-30,0.2852584
51,10,0.4145103
52,40,0.3568039
53,10,0.3394234
54,30,0.4042333
55,40,0.4086215
56,20,0.4448763
57,30,0.3001949
58,30,0.4710537
59,20,0.2837649
60,0,0.5831574
61,30,0.2951465
62,0,0.2525359
63,40,0.2721648
64,10,0.3737319
65,20,0.3731433
66,10,0.3160112
67,40,0.4474013
68,40,0.460781
69,30,0.4800208
70,0,0.4021574
71,10,0.453711
72,10,0.3647701
73,30,0.4863847
74,20,0.4500363
75,30,0.4008055
76,30,0.5149194
77,40,0.5258842
78,20,0.366466
79,20,0.4498661
80,30,0.5980514
81,10,0.3929884
82,10,0.4678801
83,20,0.5443052
84,30,0.4976432
85,0,0.3907087
86,0,0.4618227
87,40,0.434084
88,20,0.3848404
89,0,0.3742792
90,0,0.4308602
91,10,0.4508673
92,40,0.6833383
93,0,0.3811376
94,40,0.7507803
95,0,0.4176281
96,0,0.3913093
97,10,0.3756827
98,20,0.403792
99,20,0.3601131
100,40,0.4848847
