TrialNumber,Eccentricity,ReactionTime_s_
1,40,0.9038187
2,30,0.491419
3,10,0.4463512
4,30,0.5456256
5,0,0.5072188
6,0,0.3953812
7,40,0.5291677
8,40,0.67352
9,30,0.505465
10,20,0.565428
11,10,0.4557755
12,30,0.6806035
13,30,0.6649781
14,0,0.4116013
15,40,0.6182499
16,0,0.5167613
17,40,0.6952955
18,20,0.505356
19,0,0.487026
20,20,0.6767832
21,30,0.5246307
22,10,0.4270672
23,10,0.5741501
24,40,0.6141275
25,40,0.7333978
26,40,0.8382431
27,20,0.5108211
28,40,0.7559245
29,10,0.6365136
30,20,0.720512
31,30,0.5922886
32,0,0.5594019
33,20,0.4980806
34,10,0.5086337
35,20,0.4938647
36,0,0.520549
37,0,0.5048837
38,40,0.7058606
39,30,0.522824
40,10,0.538185
41,20,0.6465782
42,10,0.6201657
43,20,0.5165627
44,10,0.4339933
45,10,0.6083935
46,0,0.3922675
47,20,0.630953
48,30,0.5795239
49,0,0.5492796
50,30,0.7107526
51,-40,0.4722414
52,0,0.5427168
53,-20,0.4170593
54,-20,0.4704758
55,-20,0.4055882
56,-20,0.4060092
57,-30,0.6275037
58,-40,0.5619543
59,-10,0.4335002
60,0,0.4001729
61,-20,0.6498365
62,0,0.5534872
63,0,0.4919127
64,-10,0.5357625
65,-30,0.5197649
66,-40,0.6219734
67,-30,0.4881092
68,-20,0.5790279
69,-40,0.6198257
70,-40,0.6868478
71,-40,0.4967455
72,-30,0.5824573
73,0,0.4322927
74,-30,0.5107017
75,0,0.443733
76,-10,0.4661267
77,-10,0.5104033
78,0,0.4507929
79,0,0.4316578
80,-30,0.524341
81,-10,0.4286231
82,-20,0.624424
83,-10,0.4639692
84,-40,0.749333
85,-10,0.6354932
86,-30,0.5306089
87,-40,0.5000541
88,-30,0.4691346
89,0,0.5374262
90,-20,0.5070322
91,-10,0.4130353
92,-20,0.5289099
93,-10,0.4959054
94,-10,0.5161796
95,0,0.4753158
96,-20,0.4762368
97,-30,0.676375
98,-40,0.5904273
99,-40,0.4818221
100,-30,0.5696494
