TrialNumber,Eccentricity,ReactionTime_s_
1,-20,0.4934048
2,-10,0.5979297
3,30,0.6556016
4,30,0.6823558
5,0,0.4104023
6,-10,0.6527212
7,-20,0.5545376
8,-10,0.4385573
9,-20,0.5446955
10,10,0.5660788
11,-30,0.6673462
12,-20,0.5846313
13,20,0.6796925
14,0,0.5523239
15,0,0.4781385
16,30,0.6327666
17,-10,0.0550289
18,-30,0.5023798
19,-30,0.5411771
20,-40,0.6410241
21,-10,0.6633735
22,0,0.6380663
23,0,0.604289
24,-30,0.5336767
25,20,0.5811507
26,40,0.6444652
27,40,0.7728148
28,0,0.5442912
29,30,0.7386594
30,10,0.4823169
31,30,0.7833716
32,0,0.4329021
33,-40,0.5543593
34,20,0.6889228
35,0,0.5537834
36,-40,0.7952058
37,-40,0.5323443
38,40,0.6796669
39,20,0.4836842
40,40,0.4605595
41,-20,0.3990322
42,0,0.6344807
43,10,0.6025193
44,40,0.8346513
45,-20,0.5153077
46,40,0.5811033
47,40,0.6503808
48,20,0.4314537
49,0,0.5234907
50,-40,0.5323275
51,-30,0.6572632
52,30,0.6130767
53,-40,0.588724
54,10,0.4549063
55,-30,0.6131166
56,10,0.458522
57,-40,0.644651
58,0,0.535927
59,-20,0.6525464
60,-10,0.4902854
61,40,0.4601063
62,-20,0.4625621
63,-40,0.6047937
64,-30,0.6186244
65,-40,0.5567823
66,20,0.4785278
67,40,0.6156841
68,-10,0.5013768
69,0,0.6320522
70,10,0.6330547
71,10,0.4675277
72,20,0.5296546
73,30,0.6515565
74,10,0.5885369
75,20,0.6641777
76,-30,0.5446622
77,30,0.5726887
78,0,0.3268265
79,30,0.5966272
80,-30,0.5670099
81,-10,0.5546946
82,-30,0.46782
83,-10,0.4489616
84,0,0.4239161
85,-20,0.484457
86,0,0.4280936
87,20,0.6645274
88,0,0.3635284
89,0,0.3623748
90,-20,0.3479499
91,10,0.2917109
92,10,0.2637313
93,0,0.2780028
94,30,0.2926665
95,0,0.2874982
96,20,0.261239
97,40,0.6193503
98,-10,0.7618367
99,-40,0.4283913
100,0,0.4454201
