TrialNumber,Eccentricity,ReactionTime_s_
1,40,0.3103716
2,20,0.218235
3,40,0.1719954
4,0,-0.0213591
5,0,0.2367412
6,0,0.2572429
7,0,0.2787068
8,30,0.262235
9,10,0.2274703
10,40,0.2329166
11,10,0.1929248
12,20,0.2811364
13,10,0.2867594
14,20,0.2933261
15,40,0.2449404
16,0,0.337083
17,10,0.2738592
18,0,0.2638129
19,20,0.2678456
20,30,0.3203471
21,30,0.2932062
22,30,0.2959381
23,10,0.2597725
24,20,0.2645368
25,30,0.1775997
26,20,0.2623586
27,20,0.2572146
28,10,0.2709728
29,0,0.2924857
30,20,0.2762676
31,30,0.3388574
32,10,0.2986925
33,20,0.2636573
34,20,0.3431992
35,40,0.3210162
36,10,0.2299841
37,40,0.2130602
38,30,0.22053
39,40,0.2364685
40,0,0.2190491
41,30,0.2058686
42,0,0.3656056
43,10,0.2143559
44,40,0.2860216
45,0,0.241106
46,30,0.2874765
47,40,0.327796
48,40,0.2866266
49,10,0.315099
50,30,0.054726
51,0,0.3475929
52,-40,0.290189
53,-40,0.185441
54,-40,0.1899656
55,-10,0.1546653
56,0,0.3073084
57,-30,0.299205
58,-40,0.3844814
59,-30,0.5301266
60,0,0.2469306
61,-30,0.3004404
62,-20,0.2244715
63,0,0.2592505
64,-40,0.2699516
65,0,0.2416246
66,-30,0.2424847
67,-10,0.2071805
68,-20,0.2317247
69,-10,0.2383129
70,0,0.2042626
71,-10,0.2536589
72,-40,0.2529018
73,-10,0.2485847
74,-40,0.2135012
75,-10,0.2743109
76,-10,0.2200405
77,-30,0.2165757
78,0,0.2377411
79,-10,0.2536671
80,-30,0.2019332
81,-20,0.2315366
82,-40,0.2296053
83,-20,0.2544657
84,-20,0.2428733
85,-20,0.1825271
86,0,0.0589724
87,-10,0.1961985
88,-30,0.2344161
89,-20,0.2225197
90,-30,0.2960996
91,0,0.2017769
92,-20,0.2154154
93,-10,0.195684
94,-30,0.2124122
95,0,0.1691345
96,-30,0.2376449
97,-20,0.3071046
98,-40,0.221717
99,-20,0.2500479
100,-40,0.2320617
