TrialNumber,Eccentricity,ReactionTime_s_
1,-40,0.26146782
2,-30,0.155420845
3,0,0.263612514
4,0,0.164429836
5,-10,0.165238884
6,-10,0.191352734
7,0,0.204185352
8,-10,0.207438496
9,-40,0.186319271
10,0,0.199012151
11,-30,0.207237616
12,-30,0.201855889
13,-30,0.217523068
14,-40,0.277021674
15,0,0.222793962
16,-20,0.191016541
17,-10,0.266179487
18,-20,0.169288002
19,0,0.252212969
20,-40,0.365496009
21,-40,0.254804538
22,-40,0.201446458
23,-30,0.203772501
24,-30,0.170964183
25,0,0.306528241
26,-10,0.264228508
27,-30,0.21588781
28,0,0.322014208
29,-20,0.26201582
30,-40,0.204147604
31,-20,0.190353787
32,-10,0.232040639
33,-20,0.35370327
34,-20,0.370010273
35,-30,0.180112497
36,-30,0.191902519
37,-10,0.18154915
38,-20,0.165214884
39,-20,0.146231891
40,-10,0.226322168
41,-20,0.236155201
42,-30,0.165702017
43,-20,0.178566485
44,-40,0.201868545
45,-40,0.204436336
46,-40,0.169741096
47,0,0.269388642
48,-10,0.18663052
49,0,0.192094277
50,-10,0.165961042
51,0,0.178312007
52,40,0.180298904
53,0,0.203998724
54,20,0.005013656
55,20,0.264023161
56,10,0.20376667
57,0,0.256434568
58,30,0.183740674
59,0,0.208783266
60,40,0.190069022
61,10,0.196646801
62,10,0.212003794
63,10,0.225017629
64,30,0.255457765
65,0,0.170239486
66,10,0.19554329
67,0,0.202224189
68,20,0.177083078
69,40,0.298968957
70,20,0.260453466
71,30,0.17790649
72,0,0.202052055
73,0,0.195420461
74,10,0.202629924
75,20,0.179370484
76,20,0.176011684
77,40,0.190941965
78,20,0.190673249
79,40,0.20920533
80,30,0.178592167
81,0,0.203678025
82,10,0.166060529
83,30,0.215720124
84,10,0.259184954
85,10,0.242797306
86,20,0.208840851
87,0,0.211779469
88,30,0.171449394
89,40,0.230024116
90,30,0.21673207
91,20,0.224664571
92,10,0.206697999
93,30,0.236666159
94,40,0.244257629
95,30,0.233466022
96,40,0.227839186
97,40,0.200076732
98,30,0.228932269
99,40,0.208458862
100,20,0.181401656
