TrialNumber,Eccentricity,ReactionTime_s_
1,40,0.1858687
2,30,0.1523672
3,20,0.161003
4,10,0.1471827
5,0,0.1396668
6,10,0.0398711
7,30,0.2012514
8,40,0.2006333
9,0,0.1506991
10,0,0.2451754
11,30,0.2011025
12,10,0.1839517
13,20,0.1759132
14,40,0.1700176
15,20,0.1508924
16,20,0.160794
17,40,0.183178
18,20,0.1325248
19,40,0.139455
20,0,0.1756179
21,0,0.1569521
22,20,0.1631762
23,10,0.131876
24,30,0.1571929
25,40,0.1879968
26,30,0.2023795
27,10,0.1848668
28,10,0.0759162
29,30,0.2066614
30,10,0.1772779
31,20,0.1798639
32,0,0.1764801
33,30,0.1499489
34,20,0.1645155
35,0,0.144623
36,40,0.3597636
37,20,0.118537
38,40,0.1350266
39,0,0.1912969
40,30,0.168899
41,20,0.1959477
42,30,0.1907348
43,10,0.077154
44,0,0.2009985
45,0,0.1803204
46,40,0.1670645
47,30,0.2123065
48,40,0.1849548
49,10,0.2007076
50,10,0.1244644
51,-30,0.149462
52,-10,0.1327954
53,-40,0.1337182
54,-20,0.1448017
55,0,0.1625269
56,-10,0.1462543
57,-30,0.1356877
58,-10,0.1441616
59,-20,0.1356379
60,-30,0.1048887
61,-40,0.1486011
62,-40,0.1012145
63,0,0.135328
64,-30,0.1524027
65,0,0.1715565
66,-40,0.158496
67,-10,0.1452528
68,-20,0.1355819
69,-10,0.035633
70,-40,0.17759
71,0,0.1183344
72,-20,0.3176679
73,-20,0.1795247
74,-30,0.183928
75,-20,0.1740323
76,-30,0.2008789
77,-10,0.1687346
78,-40,0.1295551
79,-30,0.1535235
80,-40,0.0329595
81,-30,0.1295368
82,-20,0.1315557
83,-20,0.1430553
84,-30,0.1836783
85,-10,0.1536539
86,-40,-0.043467
87,-40,0.1856181
88,-40,0.1521366
89,-10,0.2002141
90,0,0.1990879
91,-30,0.1969026
92,-20,0.1954965
93,-10,0.2625409
94,0,0.2583019
95,-10,0.1898703
96,0,0.224294
97,0,0.1864038
98,0,0.1472678
99,-20,0.1451389
100,0,0.2110691
